  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1886          53     0.00982  0.00977  0.51   53730     525   53472  1218605  22.68
  1886          54     0.01057  0.01052  0.51   53205     560   52929  1165133  21.90
  1886          55     0.01226  0.01219  0.51   52645     642   52333  1112204  21.13
  1886          56     0.01144  0.01138  0.50   52003     592   51709  1059871  20.38
  1886          57     0.01358  0.01350  0.52   51412     694   51080  1008162  19.61
  1886          58     0.01409  0.01399  0.48   50718     709   50349   957082  18.87
  1886          59     0.01294  0.01286  0.51   50008     643   49692   906733  18.13
  1886          60     0.01438  0.01428  0.52   49365     705   49025   857041  17.36
  1886          61     0.01646  0.01632  0.49   48660     794   48258   808015  16.61
  1886          62     0.01858  0.01842  0.51   47866     881   47438   759758  15.87
  1886          63     0.02133  0.02110  0.49   46985     991   46483   712319  15.16
  1886          64     0.02088  0.02067  0.52   45994     951   45535   665837  14.48
  1886          65     0.02491  0.02461  0.50   45043    1108   44491   620302  13.77
  1886          66     0.02753  0.02716  0.50   43934    1193   43339   575811  13.11
  1886          67     0.03161  0.03113  0.51   42741    1331   42087   532471  12.46
  1886          68     0.03294  0.03241  0.50   41410    1342   40744   490384  11.84
  1886          69     0.03609  0.03546  0.51   40068    1421   39369   449640  11.22
  1886          70     0.03974  0.03896  0.49   38647    1506   37887   410271  10.62
  1886          71     0.04607  0.04502  0.50   37142    1672   36298   372384  10.03
  1886          72     0.04901  0.04782  0.49   35469    1696   34609   336086   9.48
  1886          73     0.05580  0.05431  0.51   33773    1834   32870   301477   8.93
  1886          74     0.06162  0.05983  0.51   31939    1911   31011   268607   8.41
  1886          75     0.07100  0.06860  0.51   30028    2060   29013   237596   7.91
  1886          76     0.08475  0.08133  0.50   27968    2275   26837   208584   7.46
  1886          77     0.08446  0.08110  0.51   25694    2084   24670   181747   7.07
  1886          78     0.10092  0.09607  0.50   23610    2268   22476   157077   6.65
  1886          79     0.10514  0.09988  0.50   21342    2132   20274   134601   6.31
  1886          80     0.12277  0.11567  0.50   19210    2222   18100   114326   5.95
  1886          81     0.13161  0.12354  0.50   16988    2099   15947    96227   5.66
  1886          82     0.13501  0.12652  0.50   14889    1884   13953    80279   5.39
  1886          83     0.14705  0.13690  0.50   13005    1781   12108    66327   5.10
  1886          84     0.15385  0.14278  0.50   11225    1603   10417    54219   4.83
  1886          85     0.18296  0.16746  0.49    9622    1611    8807    43801   4.55
  1886          86     0.19088  0.17430  0.50    8011    1396    7315    34994   4.37
  1886          87     0.19696  0.17945  0.50    6615    1187    6027    27679   4.18
  1886          88     0.23591  0.21078  0.49    5428    1144    4849    21652   3.99
  1886          89     0.21492  0.19478  0.52    4284     834    3882    16803   3.92
  1886          90     0.24410  0.21779  0.51    3449     751    3077    12921   3.75
  1886          91     0.19879  0.18066  0.50    2698     487    2452     9843   3.65
  1886          92     0.22699  0.20363  0.49    2211     450    1983     7392   3.34
  1886          93     0.27340  0.24104  0.51    1760     424    1552     5408   3.07
  1886          94     0.36010  0.30472  0.50    1336     407    1131     3856   2.89
  1886          95     0.26042  0.23148  0.52     929     215     826     2726   2.93
  1886          96     0.32293  0.27711  0.49     714     198     613     1900   2.66
  1886          97     0.28085  0.24444  0.47     516     126     449     1287   2.49
  1886          98     0.43363  0.36029  0.53     390     140     324      838   2.15
  1886          99     0.48571  0.39080  0.50     249      97     201      514   2.06
  1886         100     0.36090  0.30189  0.46     152      46     127      313   2.06
  1886         101     0.55172  0.43243  0.50     106      46      83      186   1.76
  1886         102     0.54000  0.42857  0.52      60      26      48      103   1.71
  1886         103     0.51724  0.41667  0.53      34      14      28       55   1.61
  1886         104     0.52941  0.42857  0.56      20       9      16       28   1.38
  1886         105     1.28571  0.75000  0.44      11       9       7       11   1.00
  1886         106     0.00000  0.00000  0.50       3       0       3        5   1.67
  1886         107     1.50000  1.00000  0.67       3       3       2        2   0.67
  1886         108           .        .     .       0       0       0        0      .
  1886         109           .        .     .       0       0       0        0      .
  1886         110+          .        .     .       0       0       0        0      .
  1887           0     0.14303  0.13086  0.35  100000   13086   91494  4697476  46.97
  1887           1     0.04860  0.04739  0.47   86914    4119   84751  4605982  52.99
  1887           2     0.03143  0.03095  0.50   82795    2562   81526  4521231  54.61
  1887           3     0.02569  0.02537  0.52   80233    2036   79254  4439705  55.34
  1887           4     0.02425  0.02396  0.50   78197    1873   77264  4360450  55.76
  1887           5     0.01702  0.01687  0.48   76323    1287   75656  4283186  56.12
  1887           6     0.01166  0.01160  0.50   75036     870   74602  4207530  56.07
  1887           7     0.00784  0.00781  0.48   74166     579   73864  4132928  55.73
  1887           8     0.00548  0.00547  0.51   73586     402   73387  4059065  55.16
  1887           9     0.00547  0.00546  0.49   73184     399   72979  3985677  54.46
  1887          10     0.00457  0.00456  0.51   72784     332   72621  3912699  53.76
  1887          11     0.00537  0.00536  0.54   72452     388   72275  3840078  53.00
  1887          12     0.00612  0.00611  0.52   72064     440   71851  3767802  52.28
  1887          13     0.00592  0.00590  0.51   71624     423   71418  3695951  51.60
  1887          14     0.00577  0.00576  0.50   71202     410   70997  3624534  50.91
  1887          15     0.00646  0.00643  0.51   70792     456   70566  3553537  50.20
  1887          16     0.00705  0.00703  0.50   70336     494   70090  3482970  49.52
  1887          17     0.00645  0.00643  0.50   69842     449   69619  3412880  48.87
  1887          18     0.00602  0.00600  0.50   69393     416   69185  3343261  48.18
  1887          19     0.00594  0.00593  0.52   68976     409   68782  3274076  47.47
  1887          20     0.00674  0.00672  0.50   68567     461   68336  3205294  46.75
  1887          21     0.00604  0.00602  0.50   68107     410   67900  3136958  46.06
  1887          22     0.00718  0.00716  0.50   67697     485   67456  3069057  45.34
  1887          23     0.00673  0.00670  0.50   67212     451   66985  3001602  44.66
  1887          24     0.00687  0.00685  0.52   66762     457   66541  2934617  43.96
  1887          25     0.00738  0.00735  0.49   66304     487   66056  2868075  43.26
  1887          26     0.00798  0.00795  0.50   65817     523   65556  2802019  42.57
  1887          27     0.00734  0.00732  0.51   65294     478   65059  2736463  41.91
  1887          28     0.00817  0.00813  0.51   64816     527   64556  2671405  41.22
  1887          29     0.00805  0.00802  0.52   64289     516   64042  2606848  40.55
  1887          30     0.00776  0.00773  0.53   63773     493   63540  2542807  39.87
  1887          31     0.01306  0.01297  0.48   63280     821   62850  2479267  39.18
  1887          32     0.00969  0.00964  0.51   62460     602   62167  2416417  38.69
  1887          33     0.00641  0.00639  0.51   61857     396   61665  2354250  38.06
  1887          34     0.00579  0.00577  0.50   61462     355   61285  2292585  37.30
  1887          35     0.00662  0.00660  0.48   61107     403   60899  2231301  36.51
  1887          36     0.00684  0.00682  0.53   60704     414   60508  2170402  35.75
  1887          37     0.00704  0.00702  0.50   60290     423   60077  2109894  35.00
  1887          38     0.00759  0.00756  0.52   59867     453   59649  2049817  34.24
  1887          39     0.00757  0.00754  0.52   59414     448   59198  1990168  33.50
  1887          40     0.00672  0.00670  0.49   58966     395   58763  1930970  32.75
  1887          41     0.00795  0.00792  0.50   58571     464   58339  1872207  31.96
  1887          42     0.00766  0.00763  0.51   58107     444   57889  1813868  31.22
  1887          43     0.00791  0.00788  0.49   57663     454   57433  1755979  30.45
  1887          44     0.00692  0.00689  0.50   57209     394   57013  1698546  29.69
  1887          45     0.00709  0.00706  0.51   56815     401   56620  1641533  28.89
  1887          46     0.00815  0.00811  0.52   56413     458   56195  1584913  28.09
  1887          47     0.00832  0.00828  0.52   55956     464   55734  1528718  27.32
  1887          48     0.00806  0.00803  0.53   55492     446   55281  1472984  26.54
  1887          49     0.00754  0.00751  0.48   55047     414   54832  1417703  25.75
  1887          50     0.00960  0.00955  0.52   54633     522   54380  1362871  24.95
  1887          51     0.00954  0.00949  0.51   54111     514   53861  1308491  24.18
  1887          52     0.01070  0.01064  0.51   53597     570   53317  1254631  23.41
  1887          53     0.00969  0.00965  0.51   53027     512   52775  1201314  22.65
  1887          54     0.01119  0.01113  0.49   52515     584   52217  1148539  21.87
  1887          55     0.01216  0.01209  0.52   51931     628   51627  1096322  21.11
  1887          56     0.01217  0.01210  0.51   51303     621   51000  1044695  20.36
  1887          57     0.01224  0.01216  0.51   50683     616   50381   993695  19.61
  1887          58     0.01319  0.01310  0.48   50066     656   49724   943314  18.84
  1887          59     0.01218  0.01211  0.52   49410     598   49122   893590  18.09
  1887          60     0.01533  0.01521  0.51   48812     743   48448   844468  17.30
  1887          61     0.01807  0.01792  0.52   48070     861   47656   796021  16.56
  1887          62     0.01899  0.01882  0.51   47208     888   46769   748365  15.85
  1887          63     0.02062  0.02041  0.50   46320     946   45848   701596  15.15
  1887          64     0.02249  0.02225  0.52   45374    1009   44886   655748  14.45
  1887          65     0.02564  0.02532  0.50   44365    1123   43808   610862  13.77
  1887          66     0.02758  0.02720  0.49   43242    1176   42641   567053  13.11
  1887          67     0.02902  0.02862  0.52   42065    1204   41485   524412  12.47
