  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1912          92     0.28085  0.24599  0.50    2236     550    1959     6824   3.05
  1912          93     0.26167  0.23125  0.50    1686     390    1490     4866   2.89
  1912          94     0.32128  0.27656  0.50    1296     358    1116     3376   2.60
  1912          95     0.37268  0.31326  0.49     938     294     788     2260   2.41
  1912          96     0.37649  0.31579  0.49     644     203     540     1472   2.29
  1912          97     0.46048  0.37378  0.50     441     165     358      931   2.11
  1912          98     0.44479  0.35980  0.47     276      99     223      574   2.08
  1912          99     0.48301  0.39301  0.53     177      69     144      351   1.98
  1912         100     0.54000  0.43200  0.54     107      46      86      207   1.93
  1912         101     0.50289  0.39726  0.47      61      24      48      121   1.99
  1912         102     0.58252  0.44444  0.47      37      16      28       73   1.99
  1912         103     0.57143  0.44444  0.50      20       9      16       45   2.21
  1912         104     0.46154  0.36364  0.42      11       4       9       29   2.57
  1912         105     0.50000  0.40000  0.50       7       3       6       20   2.80
  1912         106     0.00000  0.00000  0.50       4       0       4       14   3.33
  1912         107     0.00000  0.00000  0.50       4       0       4       10   2.33
  1912         108     0.00000  0.00000  0.50       4       0       4        6   1.33
  1912         109     3.00000  1.00000  0.33       4       4       1        1   0.33
  1912         110+          .        .     .       0       0       0        0      .
  1913           0     0.12811  0.11798  0.33  100000   11798   92095  4730491  47.30
  1913           1     0.03524  0.03460  0.48   88202    3052   86613  4638396  52.59
  1913           2     0.01938  0.01920  0.51   85150    1635   84349  4551783  53.46
  1913           3     0.01606  0.01594  0.52   83515    1331   82871  4467434  53.49
  1913           4     0.01212  0.01205  0.51   82184     990   81698  4384563  53.35
  1913           5     0.01620  0.01606  0.48   81194    1304   80518  4302865  53.00
  1913           6     0.00969  0.00964  0.48   79889     770   79488  4222347  52.85
  1913           7     0.00475  0.00474  0.46   79119     375   78918  4142859  52.36
  1913           8     0.00369  0.00369  0.50   78744     290   78600  4063941  51.61
  1913           9     0.00358  0.00358  0.51   78454     281   78318  3985341  50.80
  1913          10     0.00313  0.00313  0.51   78173     245   78054  3907023  49.98
  1913          11     0.00425  0.00424  0.51   77929     330   77767  3828969  49.13
  1913          12     0.00283  0.00283  0.50   77599     220   77488  3751202  48.34
  1913          13     0.00326  0.00326  0.52   77379     252   77257  3673714  47.48
  1913          14     0.00321  0.00320  0.48   77127     247   76999  3596457  46.63
  1913          15     0.00389  0.00388  0.53   76880     298   76741  3519459  45.78
  1913          16     0.00474  0.00473  0.54   76582     362   76417  3442718  44.95
  1913          17     0.00501  0.00500  0.51   76220     381   76032  3366301  44.17
  1913          18     0.00577  0.00575  0.51   75838     436   75623  3290269  43.39
  1913          19     0.00646  0.00644  0.52   75402     486   75170  3214645  42.63
  1913          20     0.00660  0.00658  0.49   74916     493   74666  3139475  41.91
  1913          21     0.00669  0.00667  0.51   74423     496   74181  3064809  41.18
  1913          22     0.00652  0.00650  0.51   73927     481   73691  2990628  40.45
  1913          23     0.00588  0.00586  0.48   73447     431   73225  2916937  39.72
  1913          24     0.00487  0.00486  0.50   73016     355   72839  2843713  38.95
  1913          25     0.00549  0.00548  0.51   72661     398   72464  2770874  38.13
  1913          26     0.05131  0.05018  0.56   72263    3626   70675  2698409  37.34
  1913          27     0.02429  0.02403  0.55   68637    1649   67895  2627734  38.28
  1913          28     0.04025  0.03933  0.41   66988    2634   65445  2559839  38.21
  1913          29     0.01340  0.01331  0.48   64353     856   63909  2494394  38.76
  1913          30     0.01663  0.01651  0.57   63497    1049   63047  2430486  38.28
  1913          31     0.01578  0.01563  0.41   62448     976   61871  2367438  37.91
  1913          32     0.00630  0.00628  0.50   61472     386   61278  2305567  37.51
  1913          33     0.00523  0.00521  0.51   61086     319   60932  2244290  36.74
  1913          34     0.00549  0.00547  0.52   60768     333   60609  2183358  35.93
  1913          35     0.00641  0.00639  0.49   60435     386   60238  2122749  35.12
  1913          36     0.00638  0.00636  0.48   60049     382   59849  2062511  34.35
  1913          37     0.00447  0.00446  0.48   59667     266   59529  2002662  33.56
  1913          38     0.00421  0.00421  0.51   59401     250   59277  1943133  32.71
  1913          39     0.00537  0.00536  0.50   59151     317   58993  1883855  31.85
  1913          40     0.00468  0.00467  0.51   58834     275   58700  1824862  31.02
  1913          41     0.00463  0.00462  0.48   58559     270   58419  1766162  30.16
  1913          42     0.00461  0.00460  0.49   58289     268   58154  1707743  29.30
  1913          43     0.00677  0.00674  0.50   58021     391   57826  1649590  28.43
  1913          44     0.00678  0.00676  0.53   57630     390   57445  1591764  27.62
  1913          45     0.00707  0.00705  0.48   57240     403   57032  1534318  26.80
  1913          46     0.00745  0.00742  0.50   56837     422   56627  1477287  25.99
  1913          47     0.00863  0.00859  0.50   56415     485   56174  1420659  25.18
  1913          48     0.00882  0.00878  0.50   55930     491   55684  1364485  24.40
  1913          49     0.00969  0.00964  0.48   55439     534   55163  1308801  23.61
  1913          50     0.01143  0.01136  0.50   54905     624   54591  1253638  22.83
  1913          51     0.01312  0.01303  0.51   54281     707   53932  1199047  22.09
  1913          52     0.01514  0.01502  0.49   53573     805   53167  1145115  21.37
  1913          53     0.01327  0.01319  0.52   52769     696   52433  1091948  20.69
  1913          54     0.01728  0.01713  0.50   52073     892   51629  1039515  19.96
  1913          55     0.01833  0.01816  0.50   51181     929   50712   987885  19.30
  1913          56     0.02022  0.02001  0.49   50251    1006   49742   937174  18.65
  1913          57     0.01968  0.01949  0.50   49246     960   48766   887431  18.02
  1913          58     0.02228  0.02203  0.49   48286    1064   47743   838666  17.37
  1913          59     0.02407  0.02378  0.50   47222    1123   46664   790923  16.75
  1913          60     0.02524  0.02492  0.49   46099    1149   45509   744258  16.14
  1913          61     0.02824  0.02784  0.49   44950    1251   44309   698749  15.54
  1913          62     0.03163  0.03113  0.49   43699    1361   43009   654440  14.98
  1913          63     0.03276  0.03223  0.50   42338    1365   41653   611431  14.44
  1913          64     0.03348  0.03291  0.48   40974    1349   40274   569777  13.91
  1913          65     0.03474  0.03414  0.49   39625    1353   38941   529504  13.36
  1913          66     0.03815  0.03743  0.50   38272    1433   37558   490563  12.82
  1913          67     0.03884  0.03809  0.49   36840    1403   36129   453006  12.30
  1913          68     0.04307  0.04214  0.49   35436    1493   34671   416877  11.76
  1913          69     0.04559  0.04459  0.51   33943    1513   33196   382206  11.26
  1913          70     0.04790  0.04675  0.49   32430    1516   31654   349009  10.76
  1913          71     0.05334  0.05197  0.50   30914    1607   30117   317355  10.27
  1913          72     0.05694  0.05532  0.49   29307    1621   28474   287239   9.80
  1913          73     0.06331  0.06138  0.51   27686    1699   26844   258765   9.35
  1913          74     0.06498  0.06290  0.49   25986    1634   25152   231920   8.92
  1913          75     0.06743  0.06517  0.49   24352    1587   23535   206768   8.49
  1913          76     0.07652  0.07368  0.50   22765    1677   21922   183233   8.05
  1913          77     0.07713  0.07423  0.49   21088    1565   20295   161311   7.65
  1913          78     0.08300  0.07970  0.50   19522    1556   18745   141016   7.22
  1913          79     0.09894  0.09420  0.49   17966    1693   17106   122271   6.81
  1913          80     0.10533  0.10005  0.50   16274    1628   15459   105165   6.46
  1913          81     0.11032  0.10454  0.50   14646    1531   13878    89707   6.13
  1913          82     0.11914  0.11237  0.49   13114    1474   12368    75828   5.78
  1913          83     0.12903  0.12109  0.49   11641    1410   10924    63460   5.45
  1913          84     0.13761  0.12891  0.51   10231    1319    9585    52536   5.13
  1913          85     0.14507  0.13560  0.52    8912    1208    8331    42951   4.82
  1913          86     0.17147  0.15802  0.50    7704    1217    7099    34620   4.49
  1913          87     0.17490  0.16076  0.50    6487    1043    5962    27521   4.24
  1913          88     0.19074  0.17411  0.50    5444     948    4969    21559   3.96
  1913          89     0.20690  0.18771  0.51    4496     844    4079    16590   3.69
  1913          90     0.23035  0.20569  0.48    3652     751    3261    12511   3.43
  1913          91     0.27630  0.24372  0.52    2901     707    2559     9250   3.19
  1913          92     0.25293  0.22457  0.50    2194     493    1948     6691   3.05
  1913          93     0.30275  0.26332  0.51    1701     448    1480     4743   2.79
  1913          94     0.32128  0.27656  0.50    1253     347    1079     3264   2.60
  1913          95     0.37268  0.31326  0.49     907     284     762     2185   2.41
  1913          96     0.37649  0.31579  0.49     623     197     522     1423   2.29
  1913          97     0.46048  0.37378  0.50     426     159     346      901   2.11
  1913          98     0.44479  0.35980  0.47     267      96     216      555   2.08
  1913          99     0.48301  0.39301  0.53     171      67     139      339   1.98
  1913         100     0.54000  0.43200  0.54     104      45      83      200   1.93
  1913         101     0.50289  0.39726  0.47      59      23      47      117   1.99
  1913         102     0.58252  0.44444  0.47      35      16      27       71   1.99
  1913         103     0.57143  0.44444  0.50      20       9      15       43   2.21
  1913         104     0.46154  0.36364  0.42      11       4       9       28   2.57
  1913         105     0.50000  0.40000  0.50       7       3       6       20   2.80
  1913         106     0.00000  0.00000  0.50       4       0       4       14   3.33
  1913         107     0.00000  0.00000  0.50       4       0       4       10   2.33
  1913         108     0.00000  0.00000  0.50       4       0       4        6   1.33
  1913         109     3.00000  1.00000  0.33       4       4       1        1   0.33
  1913         110+          .        .     .       0       0       0        0      .
